,country,year,sex,age,suicides_no,population,suicides/100k pop,country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
239,Albania,2008,female,5-14 years,1.0,1847625.5671819262,0.41,Albania2008,,"12,88,13,52,688",4672,Generation Z
240,Albania,2009,female,15-24 years,243.0618222430378,270003.0,0.0,Albania2009,,"12,04,42,12,904",4387,Millenials
241,Albania,2009,female,25-34 years,0.0,182712.0,0.0,Albania2009,,"12,04,42,12,904",4387,Generation X
242,Albania,2009,female,35-54 years,0.0,394286.0,0.0,Albania2009,,"12,04,42,12,904",4387,Boomers
243,Albania,2009,female,5-14 years,0.0,236174.0,0.0,Albania2009,,"12,04,42,12,904",4387,Generation Z
244,Albania,2009,female,55-74 years,0.0,233302.0,0.0,Albania2009,,"12,04,42,12,904",4387,Silent
245,Albania,2009,female,75+ years,0.0,61582.0,12.833986240680078,Albania2009,,"12,04,42,12,904",4387,Silent
246,Albania,2009,male,15-24 years,0.0,283448.0,0.0,Albania2009,,"12,04,42,12,904",4387,Millenials
247,Albania,2009,male,25-34 years,0.0,174955.0,0.0,Albania2009,,"12,04,42,12,904",4387,Generation X
248,Albania,2009,male,35-54 years,243.0618222430378,1847625.5671819262,0.0,Albania2009,,"12,04,42,12,904",4387,Boomers
249,Albania,2009,male,5-14 years,0.0,253007.0,0.0,Albania2009,,"12,04,42,12,904",4387,Generation Z
250,Albania,2009,male,55-74 years,0.0,234570.0,0.0,Albania2009,,"12,04,42,12,904",4387,Silent
251,Albania,2009,male,75+ years,0.0,47331.0,0.0,Albania2009,,"12,04,42,12,904",4387,Silent
252,Albania,2010,male,55-74 years,243.0618222430378,241852.0,8.27,Albania2010,0.722,"11,92,69,53,259",4359,Silent
253,Albania,2010,male,35-54 years,20.0,371611.0,12.833986240680078,Albania2010,0.722,"11,92,69,53,259",4359,Generation X
254,Albania,2010,male,25-34 years,9.0,179720.0,5.01,Albania2010,0.722,"11,92,69,53,259",4359,Generation X
255,Albania,2010,male,75+ years,2.0,50767.0,3.94,Albania2010,0.722,"11,92,69,53,259",4359,Silent
256,Albania,2010,male,15-24 years,10.0,1847625.5671819262,3.58,Albania2010,0.722,"11,92,69,53,259",4359,Millenials
257,Albania,2010,female,25-34 years,6.0,183579.0,3.27,Albania2010,0.722,"11,92,69,53,259",4359,Generation X
258,Albania,2010,female,75+ years,2.0,64415.0,3.1,Albania2010,0.722,"11,92,69,53,259",4359,Silent
259,Albania,2010,female,35-54 years,12.0,394593.0,3.04,Albania2010,0.722,"11,92,69,53,259",4359,Generation X
260,Albania,2010,female,55-74 years,7.0,241491.0,2.9,Albania2010,0.722,"11,92,69,53,259",4359,Silent
261,Albania,2010,female,15-24 years,6.0,263581.0,2.28,Albania2010,0.722,"11,92,69,53,259",4359,Millenials
262,Albania,2010,female,5-14 years,2.0,223969.0,12.833986240680078,Albania2010,0.722,"11,92,69,53,259",4359,Generation Z
263,Albania,2010,male,5-14 years,0.0,240939.0,0.0,Albania2010,0.722,"11,92,69,53,259",4359,Generation Z
264,Antigua and Barbuda,1985,female,15-24 years,243.0618222430378,7709.0,0.0,Antigua and Barbuda1985,,"24,09,23,926",3850,Generation X
265,Antigua and Barbuda,1985,female,25-34 years,0.0,6344.0,0.0,Antigua and Barbuda1985,,"24,09,23,926",3850,Boomers
266,Antigua and Barbuda,1985,female,35-54 years,0.0,6173.0,0.0,Antigua and Barbuda1985,,"24,09,23,926",3850,Silent
267,Antigua and Barbuda,1985,female,5-14 years,0.0,7339.0,12.833986240680078,Antigua and Barbuda1985,,"24,09,23,926",3850,Generation X
268,Antigua and Barbuda,1985,female,55-74 years,0.0,3778.0,0.0,Antigua and Barbuda1985,,"24,09,23,926",3850,G.I. Generation
269,Antigua and Barbuda,1985,female,75+ years,0.0,949.0,0.0,Antigua and Barbuda1985,,"24,09,23,926",3850,G.I. Generation
270,Antigua and Barbuda,1985,male,15-24 years,243.0618222430378,7667.0,0.0,Antigua and Barbuda1985,,"24,09,23,926",3850,Generation X
271,Antigua and Barbuda,1985,male,25-34 years,243.0618222430378,6194.0,0.0,Antigua and Barbuda1985,,"24,09,23,926",3850,Boomers
272,Antigua and Barbuda,1985,male,35-54 years,0.0,5970.0,0.0,Antigua and Barbuda1985,,"24,09,23,926",3850,Silent
273,Antigua and Barbuda,1985,male,5-14 years,0.0,7304.0,12.833986240680078,Antigua and Barbuda1985,,"24,09,23,926",3850,Generation X
274,Antigua and Barbuda,1985,male,55-74 years,0.0,2723.0,0.0,Antigua and Barbuda1985,,"24,09,23,926",3850,G.I. Generation
275,Antigua and Barbuda,1985,male,75+ years,0.0,424.0,0.0,Antigua and Barbuda1985,,"24,09,23,926",3850,G.I. Generation
276,Antigua and Barbuda,1986,female,15-24 years,0.0,7668.0,0.0,Antigua and Barbuda1986,,"29,04,40,148",4740,Generation X
277,Antigua and Barbuda,1986,female,25-34 years,0.0,6209.0,0.0,Antigua and Barbuda1986,,"29,04,40,148",4740,Boomers
278,Antigua and Barbuda,1986,female,35-54 years,0.0,6101.0,0.0,Antigua and Barbuda1986,,"29,04,40,148",4740,Silent
279,Antigua and Barbuda,1986,female,5-14 years,0.0,6907.0,0.0,Antigua and Barbuda1986,,"29,04,40,148",4740,Generation X
280,Antigua and Barbuda,1986,female,55-74 years,0.0,3764.0,0.0,Antigua and Barbuda1986,,"29,04,40,148",4740,G.I. Generation
281,Antigua and Barbuda,1986,female,75+ years,0.0,1014.0,12.833986240680078,Antigua and Barbuda1986,,"29,04,40,148",4740,G.I. Generation
282,Antigua and Barbuda,1986,male,15-24 years,0.0,7563.0,0.0,Antigua and Barbuda1986,,"29,04,40,148",4740,Generation X
283,Antigua and Barbuda,1986,male,25-34 years,0.0,6023.0,0.0,Antigua and Barbuda1986,,"29,04,40,148",4740,Boomers
284,Antigua and Barbuda,1986,male,35-54 years,0.0,5947.0,0.0,Antigua and Barbuda1986,,"29,04,40,148",4740,Silent
285,Antigua and Barbuda,1986,male,5-14 years,0.0,6827.0,0.0,Antigua and Barbuda1986,,"29,04,40,148",4740,Generation X
286,Antigua and Barbuda,1986,male,55-74 years,0.0,2771.0,0.0,Antigua and Barbuda1986,,"29,04,40,148",4740,G.I. Generation
287,Antigua and Barbuda,1986,male,75+ years,0.0,476.0,0.0,Antigua and Barbuda1986,,"29,04,40,148",4740,G.I. Generation
288,Antigua and Barbuda,1987,female,15-24 years,0.0,7583.0,0.0,Antigua and Barbuda1987,,"33,71,74,852",5595,Generation X
289,Antigua and Barbuda,1987,female,25-34 years,0.0,6101.0,12.833986240680078,Antigua and Barbuda1987,,"33,71,74,852",5595,Boomers
290,Antigua and Barbuda,1987,female,35-54 years,0.0,6059.0,0.0,Antigua and Barbuda1987,,"33,71,74,852",5595,Silent
291,Antigua and Barbuda,1987,female,5-14 years,0.0,6623.0,0.0,Antigua and Barbuda1987,,"33,71,74,852",5595,Generation X
292,Antigua and Barbuda,1987,female,55-74 years,0.0,3738.0,0.0,Antigua and Barbuda1987,,"33,71,74,852",5595,G.I. Generation
293,Antigua and Barbuda,1987,female,75+ years,0.0,1081.0,0.0,Antigua and Barbuda1987,,"33,71,74,852",5595,G.I. Generation
294,Antigua and Barbuda,1987,male,15-24 years,0.0,7421.0,0.0,Antigua and Barbuda1987,,"33,71,74,852",5595,Generation X
295,Antigua and Barbuda,1987,male,25-34 years,0.0,5893.0,0.0,Antigua and Barbuda1987,,"33,71,74,852",5595,Boomers
296,Antigua and Barbuda,1987,male,35-54 years,0.0,5927.0,0.0,Antigua and Barbuda1987,,"33,71,74,852",5595,Silent
297,Antigua and Barbuda,1987,male,5-14 years,0.0,6499.0,12.833986240680078,Antigua and Barbuda1987,,"33,71,74,852",5595,Generation X
298,Antigua and Barbuda,1987,male,55-74 years,0.0,2798.0,12.833986240680078,Antigua and Barbuda1987,,"33,71,74,852",5595,G.I. Generation
299,Antigua and Barbuda,1987,male,75+ years,0.0,538.0,12.833986240680078,Antigua and Barbuda1987,,"33,71,74,852",5595,G.I. Generation
300,Antigua and Barbuda,1988,female,15-24 years,0.0,7413.0,0.0,Antigua and Barbuda1988,,"39,86,37,741",6693,Generation X
301,Antigua and Barbuda,1988,female,25-34 years,0.0,6041.0,0.0,Antigua and Barbuda1988,,"39,86,37,741",6693,Boomers
302,Antigua and Barbuda,1988,female,35-54 years,0.0,6021.0,0.0,Antigua and Barbuda1988,,"39,86,37,741",6693,Silent
303,Antigua and Barbuda,1988,female,5-14 years,0.0,6527.0,0.0,Antigua and Barbuda1988,,"39,86,37,741",6693,Generation X
304,Antigua and Barbuda,1988,female,55-74 years,0.0,3708.0,0.0,Antigua and Barbuda1988,,"39,86,37,741",6693,G.I. Generation
305,Antigua and Barbuda,1988,female,75+ years,0.0,1141.0,0.0,Antigua and Barbuda1988,,"39,86,37,741",6693,G.I. Generation
306,Antigua and Barbuda,1988,male,15-24 years,0.0,7209.0,0.0,Antigua and Barbuda1988,,"39,86,37,741",6693,Generation X
307,Antigua and Barbuda,1988,male,25-34 years,0.0,5826.0,0.0,Antigua and Barbuda1988,,"39,86,37,741",6693,Boomers
308,Antigua and Barbuda,1988,male,35-54 years,0.0,5907.0,0.0,Antigua and Barbuda1988,,"39,86,37,741",6693,Silent
309,Antigua and Barbuda,1988,male,5-14 years,0.0,6355.0,0.0,Antigua and Barbuda1988,,"39,86,37,741",6693,Generation X
310,Antigua and Barbuda,1988,male,55-74 years,0.0,2813.0,0.0,Antigua and Barbuda1988,,"39,86,37,741",6693,G.I. Generation
311,Antigua and Barbuda,1988,male,75+ years,0.0,603.0,0.0,Antigua and Barbuda1988,,"39,86,37,741",6693,G.I. Generation
312,Antigua and Barbuda,1989,female,15-24 years,0.0,7152.0,0.0,Antigua and Barbuda1989,,"43,87,94,778",7407,Generation X
313,Antigua and Barbuda,1989,female,25-34 years,0.0,6059.0,0.0,Antigua and Barbuda1989,,"43,87,94,778",7407,Boomers
314,Antigua and Barbuda,1989,female,35-54 years,0.0,5969.0,0.0,Antigua and Barbuda1989,,"43,87,94,778",7407,Silent
315,Antigua and Barbuda,1989,female,5-14 years,0.0,6621.0,0.0,Antigua and Barbuda1989,,"43,87,94,778",7407,Generation X
316,Antigua and Barbuda,1989,female,55-74 years,0.0,3696.0,0.0,Antigua and Barbuda1989,,"43,87,94,778",7407,G.I. Generation
317,Antigua and Barbuda,1989,female,75+ years,0.0,1195.0,0.0,Antigua and Barbuda1989,,"43,87,94,778",7407,G.I. Generation
318,Antigua and Barbuda,1989,male,15-24 years,0.0,6927.0,0.0,Antigua and Barbuda1989,,"43,87,94,778",7407,Generation X
319,Antigua and Barbuda,1989,male,25-34 years,0.0,5835.0,0.0,Antigua and Barbuda1989,,"43,87,94,778",7407,Boomers
320,Antigua and Barbuda,1989,male,35-54 years,0.0,5862.0,12.833986240680078,Antigua and Barbuda1989,,"43,87,94,778",7407,Silent
321,Antigua and Barbuda,1989,male,5-14 years,0.0,6403.0,0.0,Antigua and Barbuda1989,,"43,87,94,778",7407,Generation X
322,Antigua and Barbuda,1989,male,55-74 years,0.0,2843.0,0.0,Antigua and Barbuda1989,,"43,87,94,778",7407,G.I. Generation
323,Antigua and Barbuda,1989,male,75+ years,0.0,676.0,0.0,Antigua and Barbuda1989,,"43,87,94,778",7407,G.I. Generation
324,Antigua and Barbuda,1990,male,35-54 years,1.0,5799.0,17.24,Antigua and Barbuda1990,,"45,94,69,074",7744,Silent
325,Antigua and Barbuda,1990,female,15-24 years,0.0,6827.0,0.0,Antigua and Barbuda1990,,"45,94,69,074",7744,Generation X
326,Antigua and Barbuda,1990,female,25-34 years,0.0,6172.0,0.0,Antigua and Barbuda1990,,"45,94,69,074",7744,Boomers
327,Antigua and Barbuda,1990,female,35-54 years,0.0,5895.0,0.0,Antigua and Barbuda1990,,"45,94,69,074",7744,Silent
328,Antigua and Barbuda,1990,female,5-14 years,0.0,6877.0,0.0,Antigua and Barbuda1990,,"45,94,69,074",7744,Generation X
329,Antigua and Barbuda,1990,female,55-74 years,0.0,3706.0,0.0,Antigua and Barbuda1990,,"45,94,69,074",7744,G.I. Generation
330,Antigua and Barbuda,1990,female,75+ years,0.0,1252.0,0.0,Antigua and Barbuda1990,,"45,94,69,074",7744,G.I. Generation
331,Antigua and Barbuda,1990,male,15-24 years,0.0,6598.0,0.0,Antigua and Barbuda1990,,"45,94,69,074",7744,Generation X
332,Antigua and Barbuda,1990,male,25-34 years,0.0,5937.0,0.0,Antigua and Barbuda1990,,"45,94,69,074",7744,Boomers
333,Antigua and Barbuda,1990,male,5-14 years,0.0,6611.0,0.0,Antigua and Barbuda1990,,"45,94,69,074",7744,Generation X
334,Antigua and Barbuda,1990,male,55-74 years,0.0,2902.0,0.0,Antigua and Barbuda1990,,"45,94,69,074",7744,G.I. Generation
335,Antigua and Barbuda,1990,male,75+ years,0.0,758.0,0.0,Antigua and Barbuda1990,,"45,94,69,074",7744,G.I. Generation
336,Antigua and Barbuda,1991,female,15-24 years,0.0,6595.0,0.0,Antigua and Barbuda1991,,"48,17,06,333",7976,Generation X
337,Antigua and Barbuda,1991,female,25-34 years,0.0,6396.0,0.0,Antigua and Barbuda1991,,"48,17,06,333",7976,Boomers
338,Antigua and Barbuda,1991,female,35-54 years,0.0,6198.0,0.0,Antigua and Barbuda1991,,"48,17,06,333",7976,Boomers
339,Antigua and Barbuda,1991,female,5-14 years,0.0,7089.0,0.0,Antigua and Barbuda1991,,"48,17,06,333",7976,Millenials
340,Antigua and Barbuda,1991,female,55-74 years,0.0,3665.0,0.0,Antigua and Barbuda1991,,"48,17,06,333",7976,Silent
341,Antigua and Barbuda,1991,female,75+ years,0.0,1293.0,0.0,Antigua and Barbuda1991,,"48,17,06,333",7976,G.I. Generation
342,Antigua and Barbuda,1991,male,15-24 years,0.0,6401.0,0.0,Antigua and Barbuda1991,,"48,17,06,333",7976,Generation X
343,Antigua and Barbuda,1991,male,25-34 years,0.0,6156.0,0.0,Antigua and Barbuda1991,,"48,17,06,333",7976,Boomers
344,Antigua and Barbuda,1991,male,35-54 years,0.0,6122.0,0.0,Antigua and Barbuda1991,,"48,17,06,333",7976,Boomers
345,Antigua and Barbuda,1991,male,5-14 years,0.0,6818.0,0.0,Antigua and Barbuda1991,,"48,17,06,333",7976,Millenials
346,Antigua and Barbuda,1991,male,55-74 years,0.0,2857.0,0.0,Antigua and Barbuda1991,,"48,17,06,333",7976,Silent
347,Antigua and Barbuda,1991,male,75+ years,0.0,804.0,0.0,Antigua and Barbuda1991,,"48,17,06,333",7976,G.I. Generation
348,Antigua and Barbuda,1992,female,15-24 years,0.0,6369.0,0.0,Antigua and Barbuda1992,,"49,92,81,148",8087,Generation X
349,Antigua and Barbuda,1992,female,25-34 years,0.0,6650.0,0.0,Antigua and Barbuda1992,,"49,92,81,148",8087,Boomers
350,Antigua and Barbuda,1992,female,35-54 years,0.0,6534.0,0.0,Antigua and Barbuda1992,,"49,92,81,148",8087,Boomers
351,Antigua and Barbuda,1992,female,5-14 years,0.0,7311.0,0.0,Antigua and Barbuda1992,,"49,92,81,148",8087,Millenials
352,Antigua and Barbuda,1992,female,55-74 years,0.0,3648.0,0.0,Antigua and Barbuda1992,,"49,92,81,148",8087,Silent
353,Antigua and Barbuda,1992,female,75+ years,0.0,1339.0,0.0,Antigua and Barbuda1992,,"49,92,81,148",8087,G.I. Generation
354,Antigua and Barbuda,1992,male,15-24 years,0.0,6221.0,0.0,Antigua and Barbuda1992,,"49,92,81,148",8087,Generation X
355,Antigua and Barbuda,1992,male,25-34 years,0.0,6409.0,0.0,Antigua and Barbuda1992,,"49,92,81,148",8087,Boomers
356,Antigua and Barbuda,1992,male,35-54 years,0.0,6497.0,0.0,Antigua and Barbuda1992,,"49,92,81,148",8087,Boomers
357,Antigua and Barbuda,1992,male,5-14 years,0.0,7059.0,0.0,Antigua and Barbuda1992,,"49,92,81,148",8087,Millenials
358,Antigua and Barbuda,1992,male,55-74 years,0.0,2851.0,0.0,Antigua and Barbuda1992,,"49,92,81,148",8087,Silent
359,Antigua and Barbuda,1992,male,75+ years,0.0,853.0,0.0,Antigua and Barbuda1992,,"49,92,81,148",8087,G.I. Generation
360,Antigua and Barbuda,1993,male,25-34 years,1.0,6668.0,15.0,Antigua and Barbuda1993,,"53,51,72,778",8453,Boomers
361,Antigua and Barbuda,1993,female,15-24 years,0.0,6182.0,0.0,Antigua and Barbuda1993,,"53,51,72,778",8453,Generation X
362,Antigua and Barbuda,1993,female,25-34 years,0.0,6914.0,0.0,Antigua and Barbuda1993,,"53,51,72,778",8453,Boomers
363,Antigua and Barbuda,1993,female,35-54 years,0.0,6917.0,0.0,Antigua and Barbuda1993,,"53,51,72,778",8453,Boomers
364,Antigua and Barbuda,1993,female,5-14 years,0.0,7529.0,0.0,Antigua and Barbuda1993,,"53,51,72,778",8453,Millenials
365,Antigua and Barbuda,1993,female,55-74 years,0.0,3662.0,0.0,Antigua and Barbuda1993,,"53,51,72,778",8453,Silent
366,Antigua and Barbuda,1993,female,75+ years,0.0,1386.0,0.0,Antigua and Barbuda1993,,"53,51,72,778",8453,G.I. Generation
367,Antigua and Barbuda,1993,male,15-24 years,0.0,6069.0,0.0,Antigua and Barbuda1993,,"53,51,72,778",8453,Generation X
368,Antigua and Barbuda,1993,male,35-54 years,0.0,6915.0,0.0,Antigua and Barbuda1993,,"53,51,72,778",8453,Boomers
369,Antigua and Barbuda,1993,male,5-14 years,0.0,7298.0,0.0,Antigua and Barbuda1993,,"53,51,72,778",8453,Millenials
370,Antigua and Barbuda,1993,male,55-74 years,0.0,2879.0,0.0,Antigua and Barbuda1993,,"53,51,72,778",8453,Silent
371,Antigua and Barbuda,1993,male,75+ years,0.0,896.0,0.0,Antigua and Barbuda1993,,"53,51,72,778",8453,G.I. Generation
372,Antigua and Barbuda,1994,female,15-24 years,0.0,6083.0,0.0,Antigua and Barbuda1994,,"58,94,29,593",9062,Generation X
373,Antigua and Barbuda,1994,female,25-34 years,0.0,7151.0,0.0,Antigua and Barbuda1994,,"58,94,29,593",9062,Boomers
374,Antigua and Barbuda,1994,female,35-54 years,0.0,7357.0,0.0,Antigua and Barbuda1994,,"58,94,29,593",9062,Boomers
375,Antigua and Barbuda,1994,female,5-14 years,0.0,7722.0,0.0,Antigua and Barbuda1994,,"58,94,29,593",9062,Millenials
376,Antigua and Barbuda,1994,female,55-74 years,0.0,3715.0,0.0,Antigua and Barbuda1994,,"58,94,29,593",9062,Silent
377,Antigua and Barbuda,1994,female,75+ years,0.0,1437.0,0.0,Antigua and Barbuda1994,,"58,94,29,593",9062,G.I. Generation
378,Antigua and Barbuda,1994,male,15-24 years,0.0,5976.0,0.0,Antigua and Barbuda1994,,"58,94,29,593",9062,Generation X
379,Antigua and Barbuda,1994,male,25-34 years,0.0,6886.0,0.0,Antigua and Barbuda1994,,"58,94,29,593",9062,Boomers
380,Antigua and Barbuda,1994,male,35-54 years,0.0,7359.0,0.0,Antigua and Barbuda1994,,"58,94,29,593",9062,Boomers
381,Antigua and Barbuda,1994,male,5-14 years,0.0,7494.0,0.0,Antigua and Barbuda1994,,"58,94,29,593",9062,Millenials
382,Antigua and Barbuda,1994,male,55-74 years,0.0,2935.0,0.0,Antigua and Barbuda1994,,"58,94,29,593",9062,Silent
383,Antigua and Barbuda,1994,male,75+ years,0.0,929.0,0.0,Antigua and Barbuda1994,,"58,94,29,593",9062,G.I. Generation
384,Antigua and Barbuda,1995,female,15-24 years,0.0,6099.0,0.0,Antigua and Barbuda1995,,"57,72,80,741",8636,Generation X
385,Antigua and Barbuda,1995,female,25-34 years,0.0,7333.0,0.0,Antigua and Barbuda1995,,"57,72,80,741",8636,Generation X
386,Antigua and Barbuda,1995,female,35-54 years,0.0,7851.0,0.0,Antigua and Barbuda1995,,"57,72,80,741",8636,Boomers
387,Antigua and Barbuda,1995,female,5-14 years,0.0,7885.0,0.0,Antigua and Barbuda1995,,"57,72,80,741",8636,Millenials
388,Antigua and Barbuda,1995,female,55-74 years,0.0,3808.0,0.0,Antigua and Barbuda1995,,"57,72,80,741",8636,Silent
389,Antigua and Barbuda,1995,female,75+ years,0.0,1488.0,0.0,Antigua and Barbuda1995,,"57,72,80,741",8636,G.I. Generation
390,Antigua and Barbuda,1995,male,15-24 years,0.0,5953.0,0.0,Antigua and Barbuda1995,,"57,72,80,741",8636,Generation X
391,Antigua and Barbuda,1995,male,25-34 years,0.0,7023.0,0.0,Antigua and Barbuda1995,,"57,72,80,741",8636,Generation X
392,Antigua and Barbuda,1995,male,35-54 years,0.0,7809.0,0.0,Antigua and Barbuda1995,,"57,72,80,741",8636,Boomers
393,Antigua and Barbuda,1995,male,5-14 years,0.0,7632.0,0.0,Antigua and Barbuda1995,,"57,72,80,741",8636,Millenials
394,Antigua and Barbuda,1995,male,55-74 years,0.0,3021.0,0.0,Antigua and Barbuda1995,,"57,72,80,741",8636,Silent
395,Antigua and Barbuda,1995,male,75+ years,0.0,944.0,0.0,Antigua and Barbuda1995,,"57,72,80,741",8636,G.I. Generation
396,Antigua and Barbuda,1998,female,15-24 years,0.0,6529.0,0.0,Antigua and Barbuda1998,,"72,78,60,593",10078,Generation X
397,Antigua and Barbuda,1998,female,25-34 years,0.0,8332.0,0.0,Antigua and Barbuda1998,,"72,78,60,593",10078,Generation X
398,Antigua and Barbuda,1998,female,35-54 years,0.0,9615.0,0.0,Antigua and Barbuda1998,,"72,78,60,593",10078,Boomers
399,Antigua and Barbuda,1998,female,5-14 years,0.0,8183.0,0.0,Antigua and Barbuda1998,,"72,78,60,593",10078,Millenials
400,Antigua and Barbuda,1998,female,55-74 years,0.0,3921.0,0.0,Antigua and Barbuda1998,,"72,78,60,593",10078,Silent
401,Antigua and Barbuda,1998,female,75+ years,0.0,1476.0,0.0,Antigua and Barbuda1998,,"72,78,60,593",10078,G.I. Generation
402,Antigua and Barbuda,1998,male,15-24 years,0.0,5916.0,0.0,Antigua and Barbuda1998,,"72,78,60,593",10078,Generation X
403,Antigua and Barbuda,1998,male,25-34 years,0.0,7294.0,0.0,Antigua and Barbuda1998,,"72,78,60,593",10078,Generation X
404,Antigua and Barbuda,1998,male,35-54 years,0.0,9086.0,0.0,Antigua and Barbuda1998,,"72,78,60,593",10078,Boomers
405,Antigua and Barbuda,1998,male,5-14 years,0.0,7706.0,0.0,Antigua and Barbuda1998,,"72,78,60,593",10078,Millenials
406,Antigua and Barbuda,1998,male,55-74 years,0.0,3213.0,0.0,Antigua and Barbuda1998,,"72,78,60,593",10078,Silent
407,Antigua and Barbuda,1998,male,75+ years,0.0,954.0,0.0,Antigua and Barbuda1998,,"72,78,60,593",10078,G.I. Generation
408,Antigua and Barbuda,1999,female,15-24 years,0.0,6589.0,0.0,Antigua and Barbuda1999,,"76,61,98,926",10378,Generation X
409,Antigua and Barbuda,1999,female,25-34 years,0.0,8526.0,0.0,Antigua and Barbuda1999,,"76,61,98,926",10378,Generation X
